episode,is_optimal,expected,unexpected
1,0,0.693247,0.000000
2,0,0.698260,0.000023
3,0,0.703283,0.000084
4,1,0.708304,0.000067
5,0,0.713386,0.000118
6,1,0.718401,0.000095
7,1,0.723502,0.000076
8,0,0.728675,0.000061
9,0,0.733726,0.000140
10,0,0.738677,0.000292
11,1,0.743535,0.000262
12,0,0.748549,0.000350
13,0,0.753432,0.000514
14,0,0.758189,0.000730
15,1,0.762820,0.000689
16,1,0.767684,0.000551
17,0,0.772743,0.000523
18,0,0.777583,0.000631
19,1,0.782214,0.000505
20,0,0.787095,0.000555
21,0,0.791728,0.000725
22,1,0.796120,0.000613
23,1,0.800818,0.000490
24,1,0.805775,0.000392
25,0,0.810952,0.000314
26,0,0.815781,0.000334
27,1,0.820283,0.000267
28,1,0.825065,0.000213
29,1,0.830085,0.000171
30,1,0.835304,0.000137
31,0,0.840687,0.000109
32,1,0.845663,0.000087
33,1,0.850810,0.000070
34,1,0.856092,0.000056
35,1,0.861479,0.000045
36,1,0.866937,0.000036
37,0,0.872437,0.000029
38,1,0.877546,0.000023
39,1,0.882684,0.000018
40,1,0.887823,0.000015
41,1,0.892935,0.000012
42,1,0.897990,0.000009
43,1,0.902958,0.000008
44,1,0.907810,0.000006
45,1,0.912513,0.000005
46,1,0.917037,0.000023
47,1,0.921350,0.000113
48,1,0.925421,0.000264
49,1,0.929219,0.000466
50,1,0.932713,0.000711
51,1,0.935873,0.000990
52,1,0.938671,0.001297
53,1,0.941081,0.001626
54,0,0.943078,0.001633
55,0,0.945497,0.001411
56,1,0.948332,0.001430
57,1,0.950571,0.001613
58,1,0.952229,0.001907
59,1,0.953318,0.002268
60,0,0.953852,0.002164
61,1,0.955168,0.002273
62,1,0.955840,0.002522
63,1,0.955899,0.002860
64,1,0.955375,0.003248
65,1,0.954297,0.003658
66,1,0.952693,0.004072
67,1,0.950592,0.004477
68,1,0.948022,0.004866
69,1,0.945010,0.005232
70,1,0.941583,0.005575
71,1,0.937768,0.005892
72,1,0.933591,0.006185
73,1,0.929077,0.006454
74,1,0.924252,0.006700
75,1,0.919141,0.006926
76,1,0.913766,0.007132
77,1,0.908150,0.007321
78,0,0.902316,0.006419
79,1,0.898901,0.005925
80,1,0.895039,0.005721
81,1,0.890778,0.005718
82,1,0.886157,0.005850
83,1,0.881215,0.006067
84,0,0.875989,0.005083
85,1,0.873222,0.004614
86,1,0.869960,0.004504
87,1,0.866256,0.004636
88,1,0.862157,0.004922
89,1,0.857708,0.005299
90,1,0.852949,0.005722
91,0,0.847917,0.004731
92,1,0.845385,0.004293
93,0,0.842370,0.003435
94,1,0.841495,0.002748
95,1,0.839992,0.002497
96,1,0.837925,0.002656
97,0,0.835355,0.002125
98,1,0.834818,0.001700
99,1,0.833644,0.001763
100,1,0.831897,0.002176
101,1,0.829639,0.002800
102,1,0.826922,0.003537
103,1,0.823798,0.004316
104,1,0.820309,0.005089
105,1,0.816498,0.005825
106,1,0.812400,0.006502
107,1,0.808050,0.007109
108,1,0.803478,0.007643
109,1,0.798711,0.008103
110,1,0.793773,0.008490
111,1,0.788688,0.008810
112,1,0.783475,0.009068
113,1,0.778152,0.009270
114,1,0.772737,0.009422
115,1,0.767244,0.009532
116,1,0.761687,0.009603
117,1,0.756077,0.009644
118,1,0.750426,0.009657
119,1,0.744744,0.009648
120,1,0.739040,0.009620
121,0,0.733321,0.007696
122,0,0.730328,0.006157
123,0,0.729547,0.004926
124,1,0.730582,0.003940
125,1,0.730980,0.003152
