episode,is_optimal,expected,unexpected
0,0,0.008326,0.000000
1,0,0.016587,0.000047
2,0,0.024782,0.000167
3,1,0.032908,0.000133
4,0,0.040978,0.000162
5,0,0.048981,0.000299
6,1,0.056915,0.000239
7,0,0.064796,0.000274
8,1,0.072610,0.000219
9,1,0.080372,0.000176
10,0,0.088078,0.000140
11,0,0.095721,0.000130
12,1,0.103299,0.000104
13,1,0.110826,0.000083
14,1,0.118298,0.000067
15,1,0.125713,0.000053
16,0,0.133070,0.000043
17,1,0.140371,0.000034
18,0,0.147615,0.000027
19,0,0.154805,0.000022
20,0,0.161938,0.000017
21,0,0.169012,0.000080
22,0,0.176027,0.000258
23,0,0.182979,0.000544
24,1,0.189868,0.000504
25,0,0.196714,0.000619
26,1,0.203499,0.000495
27,1,0.210240,0.000396
28,1,0.216936,0.000317
29,0,0.223584,0.000253
30,0,0.230176,0.000203
31,0,0.236712,0.000289
32,1,0.243190,0.000231
33,1,0.249625,0.000185
34,1,0.256015,0.000148
35,1,0.262358,0.000118
36,1,0.268651,0.000095
37,0,0.274891,0.000076
38,1,0.281086,0.000061
39,1,0.287230,0.000085
40,0,0.293321,0.000068
41,1,0.299370,0.000076
42,0,0.305366,0.000061
43,0,0.311320,0.000048
44,1,0.317230,0.000039
45,0,0.323091,0.000031
46,1,0.328908,0.000025
47,1,0.334678,0.000054
48,1,0.340398,0.000187
49,0,0.346067,0.000150
50,1,0.351698,0.000219
51,0,0.357279,0.000175
52,0,0.362822,0.000140
53,1,0.368324,0.000112
54,0,0.373780,0.000090
55,1,0.379195,0.000072
56,1,0.384566,0.000129
57,1,0.389888,0.000294
58,0,0.395162,0.000248
59,1,0.400401,0.000329
60,1,0.405592,0.000530
61,0,0.410733,0.000465
62,1,0.415842,0.000550
63,1,0.420903,0.000769
64,1,0.425914,0.001103
65,1,0.430873,0.001534
66,1,0.435779,0.002042
67,1,0.440631,0.002609
68,1,0.445428,0.003218
69,1,0.450168,0.003854
70,1,0.454852,0.004503
71,0,0.459478,0.004238
72,0,0.464094,0.003450
73,1,0.468696,0.003069
74,0,0.473244,0.002455
75,1,0.477777,0.002050
76,1,0.482259,0.001976
