episode,is_optimal,expected,unexpected
0,0,0.008326,0.000000
1,0,0.016587,0.000047
2,1,0.024782,0.000037
3,0,0.032918,0.000030
4,1,0.040988,0.000024
5,1,0.048999,0.000019
6,1,0.056950,0.000015
7,1,0.064838,0.000014
8,1,0.072662,0.000119
9,0,0.080419,0.000095
10,1,0.088123,0.000125
11,0,0.095762,0.000100
12,0,0.103349,0.000080
13,1,0.110880,0.000064
14,1,0.118351,0.000062
15,1,0.125759,0.000185
16,1,0.133103,0.000427
17,1,0.140381,0.000774
18,0,0.147591,0.000723
19,1,0.154759,0.000845
20,1,0.161861,0.001112
21,1,0.168895,0.001497
22,0,0.175862,0.001372
23,0,0.182792,0.001098
24,1,0.189680,0.000949
25,0,0.196505,0.000759
26,0,0.203288,0.000608
27,0,0.210027,0.000486
28,1,0.216719,0.000389
29,0,0.223354,0.000311
30,0,0.229943,0.000249
31,1,0.236483,0.000199
32,0,0.242970,0.000159
33,1,0.249408,0.000127
34,1,0.255795,0.000102
35,0,0.262128,0.000082
36,0,0.268416,0.000065
37,1,0.274657,0.000052
38,1,0.280847,0.000042
39,0,0.286986,0.000033
40,0,0.293080,0.000027
41,1,0.299128,0.000021
42,0,0.305127,0.000017
43,1,0.311081,0.000014
44,1,0.316987,0.000011
45,1,0.322844,0.000105
46,0,0.328649,0.000084
47,0,0.334414,0.000067
48,0,0.340137,0.000054
49,1,0.345815,0.000043
50,1,0.351448,0.000035
51,1,0.357035,0.000111
52,1,0.362572,0.000288
53,1,0.368059,0.000565
54,0,0.373494,0.000541
55,1,0.378895,0.000660
56,0,0.384246,0.000540
57,1,0.389563,0.000580
58,1,0.394831,0.000764
59,1,0.400047,0.001071
60,0,0.405210,0.000982
61,0,0.410345,0.000786
62,0,0.415449,0.000629
63,0,0.420520,0.000503
64,0,0.425553,0.000402
65,1,0.430547,0.000322
66,0,0.435501,0.000258
67,1,0.440415,0.000206
68,0,0.445291,0.000165
69,0,0.450127,0.000132
70,1,0.454924,0.000105
71,0,0.459684,0.000084
72,1,0.464404,0.000068
73,1,0.469088,0.000054
74,0,0.473734,0.000043
75,0,0.478343,0.000035
76,1,0.482914,0.000028
