episode,reward,unexpected_uncertainty,expected_uncertainty,mean_variance,mean_td_error_sq,mean_delta_var,mean_actor_lr,mean_abs_td
0,20.0,3.18236619417267e-05,0.15184361757143663,0.6953026711940765,0.996413380337955,9.177820837979702e-05,0.00010000000000000002,0.9981886327266694
1,42.0,0.0005687778550295193,0.3879685110065502,0.7012643501872108,0.9947055416341183,8.785308860832855e-05,9.999999999999995e-05,0.9972408385503859
2,12.0,3.9086116576653046e-05,0.4393753796728039,0.7063376903533936,0.971067962156356,7.841961074056177e-05,0.00010000000000000003,0.9850794474283854
3,23.0,2.3072370858390269e-07,0.5225393247228168,0.709526582904484,0.9815161400370364,7.947780380697272e-05,0.0001,0.9904400706291199
4,26.0,0.015360392385833088,0.5967458936881549,0.7143936386475196,1.0023020597427008,8.299982190687361e-05,9.999999999999998e-05,1.000626829954294
5,21.0,0.0003663706911845643,0.6446035770080812,0.7196558912595113,0.9709439124683066,7.287729821931455e-05,0.00010000000000000002,0.9839804569880167
6,19.0,5.279958106554487e-06,0.6803506083984496,0.723029795445894,0.9729043324932336,7.110329617417445e-05,0.00010000000000000003,0.9851955991042288
7,18.0,9.511526944484255e-08,0.7087061138980063,0.7255575325753953,0.9811427442575239,7.220111481725727e-05,0.00010000000000000003,0.9891382654507955
8,23.0,0.001717024200283709,0.73855926508089,0.728269276411637,0.968111509969197,6.890667388608832e-05,0.0001,0.9818197592445042
9,10.0,0.00018436406966647716,0.7495886059457721,0.7292369544506073,0.9195921206842605,5.6444466487709724e-05,0.00010000000000000002,0.9564050197601318
10,21.0,1.7004584047625325e-06,0.7700457755200086,0.7349505651564825,0.9465929307884186,6.07109772385394e-05,0.00010000000000000002,0.9703018267949423
11,26.0,5.1393201767453325e-09,0.7901872139462645,0.735860492174442,0.95545116331724,6.1516623647995e-05,9.999999999999998e-05,0.9755185017218957
12,46.0,1.7907917149260214e-13,0.8162902252190828,0.7410381993521815,0.9506334123114337,5.841837508507452e-05,9.999999999999998e-05,0.9726936609848685
13,22.0,0.023942272992360195,0.8257540967480436,0.746591099283912,0.9940691903203077,6.87773125869712e-05,0.0001,0.992565626447851
14,20.0,0.003947991887873836,0.8332528032580394,0.7517090618610383,0.9528558815073168,6.0991369519505746e-05,0.00010000000000000002,0.9690782070159912
15,19.0,5.689655934428918e-05,0.8387445996499878,0.748176163748691,0.9341151141971672,5.2358127053040746e-05,0.00010000000000000003,0.9624101645068118
16,22.0,0.021909985489141744,0.8442173443979837,0.7507861771366813,0.9906427997286351,6.525060354225346e-05,0.0001,0.9905741594054482
17,17.0,0.014346606072022962,0.8484368564196051,0.7590868998976315,0.9614624324059958,6.140951923762514e-05,0.00010000000000000003,0.9706745147705078
18,32.0,0.04329742936767796,0.8549715557124782,0.7611854393035173,0.9916205852794666,6.122504460124713e-05,9.999999999999995e-05,0.9899644702672958
19,15.0,0.10616361816376166,0.8576760899377314,0.7645357529322306,1.0808536059530964,9.619366145746873e-05,0.00010000000000000003,1.0221723477045694
20,17.0,0.0023905921560131043,0.860605609833777,0.7682447819148793,0.921466931057085,4.468173714632433e-05,0.00010000000000000003,0.9508936370120329
21,39.0,0.08617295915991566,0.8656808565934615,0.7684621337132577,0.9910484840422046,5.843916462200352e-05,9.999999999999992e-05,0.9889556108376919
22,35.0,0.06373750118214701,0.8710067606069122,0.7814508369990758,0.9905329583371277,5.61773307535127e-05,9.999999999999994e-05,0.9857456156185695
23,19.0,0.010069440255743,0.8730887424963752,0.7801012208587245,0.9699543976179131,5.826168117106415e-05,0.00010000000000000003,0.9664730366907621
24,88.0,0.007867969744207242,0.8803179278536185,0.7841761620207266,1.0009540231770548,5.526590778624453e-05,0.00010000000000000003,0.9933811642906882
25,29.0,0.005200879067990051,0.8837716397142364,0.7998273105456911,0.9950661241564243,5.684402351060081e-05,9.999999999999996e-05,0.9762448339626707
26,44.0,0.021533425800842568,0.8883100425409791,0.8045835765925321,0.979065122232797,4.3990081645814354e-05,9.999999999999996e-05,0.9760930050503124
27,15.0,0.0007576400657241008,0.8892383898473223,0.8015488465627034,0.8106873895545414,4.7981983093184985e-06,0.00010000000000000003,0.877325693766276
28,20.0,8.734995245250617e-06,0.8905774248016745,0.8046480625867843,0.9158228467514004,2.389497384510744e-05,0.00010000000000000002,0.9344834566116333
29,26.0,0.017687808164595097,0.892173935952577,0.8061183094978333,0.9576206780029667,3.0449212733405205e-05,9.999999999999998e-05,0.9593578691665943
30,10.0,0.0018992139401214443,0.8925958922635445,0.8044588387012481,0.8116645809136415,-9.74301927915668e-06,0.00010000000000000002,0.8633654713630676
31,12.0,0.0001305129881748626,0.893160044110791,0.8060504694779714,0.8264095013803535,-4.121229813599453e-06,0.00010000000000000003,0.8743842542171478
32,22.0,0.037566654981858794,0.8949219812878395,0.8147037814963948,0.9673695674251381,2.5205762065484034e-05,0.0001,0.9521799331361597
33,21.0,0.0026562772314341716,0.8959306497889473,0.8111931738399324,0.8856632636973526,1.3029910573384674e-05,0.00010000000000000002,0.9094981238955543
34,13.0,0.00014603038512792574,0.8962327546127297,0.8075182437896729,0.8499067689781075,-1.0575784976441471e-05,0.00010000000000000003,0.8850184954129733
35,18.0,0.015019011764808224,0.8972503223911035,0.8147838744852278,0.9789421734081107,3.2657924235977406e-05,0.00010000000000000003,0.9543145265844133
36,34.0,0.10502678770674763,0.8984815634699319,0.8129421770572662,0.9667266036836085,3.436644660620647e-05,9.999999999999994e-05,0.9610062767477596
37,23.0,0.009898773845307485,0.8996156933366968,0.8177672054456628,0.9480929316042414,2.1048137098757872e-05,0.0001,0.936490649762361
38,13.0,0.0005441908471820266,0.9000771066624023,0.8166962724465591,0.8087494814741103,-2.4832871485504718e-05,0.00010000000000000003,0.8587727638391348
39,19.0,0.007430926804873103,0.9007192147718476,0.81742494043551,0.9039683413069751,1.2838668171039595e-05,0.00010000000000000003,0.918503108777498
40,22.0,5.4830561999985024e-05,0.9023884809083154,0.8276224949143149,0.8454832822705837,-9.629718573017177e-06,0.0001,0.8841744282028892
41,12.0,3.7679275297797787e-06,0.9026570711268377,0.8192809820175171,0.805390001345509,-2.8825217354356165e-05,0.00010000000000000003,0.8553555111090342
42,27.0,0.006859659926725589,0.9033965104650874,0.8213432607827363,0.8581988584881757,1.3024575631164357e-07,9.999999999999998e-05,0.9058763451046414
43,22.0,0.20963070059629285,0.9040465288427401,0.822668048468503,1.0282228535450935,3.5820125877512636e-05,0.0001,0.9804327596317638
44,65.0,0.02840235174629517,0.905483168330371,0.8232992373980008,0.9614665605459921,3.7987747905963744e-05,0.00010000000000000006,0.9609176855820876
45,18.0,0.0005116512829642432,0.9063709558208332,0.8302680452664694,0.8583894423523183,-8.476901048739353e-06,0.00010000000000000003,0.89173467291726
46,17.0,0.0003304510197275335,0.9069844703961554,0.8294124042286593,0.9030794334000326,2.229619763931785e-05,0.00010000000000000003,0.9170468765146592
47,28.0,0.11940194124798753,0.9082814776309384,0.8333623132535389,0.8970079738293774,2.792672907015525e-05,9.999999999999996e-05,0.9158103849206652
48,20.0,0.0013766106575660829,0.9091919412492248,0.8354003578424454,0.6911085667675785,-6.293205264724815e-05,0.00010000000000000002,0.7647211849689484
49,13.0,7.567997124571373e-05,0.9089653858566765,0.8238783524586604,0.8984572645886922,9.93237944166863e-06,0.00010000000000000003,0.9084477516321036
50,57.0,0.08213405295706806,0.9123874346573241,0.8406357911595127,1.1375913388110963,9.832173524485324e-05,0.00010000000000000003,1.0255211173442371
