episode,reward,unexpected_uncertainty,expected_uncertainty,mean_variance,mean_td_error_sq,mean_delta_var,mean_actor_lr,mean_abs_td
0,18.0,5.434022224736542e-05,0.13796649643170766,0.6950177649656931,0.996820333480941,9.206823562712449e-05,0.00010000000000000003,0.9983964165051779
1,22.0,0.004845681397239041,0.276533548922278,0.6996253512122415,0.999607937924602,9.026895510286485e-05,0.0001,0.9997065798802809
2,10.0,0.000520301078199432,0.33021023883766154,0.7021147012710571,0.9755240685611046,8.171795137053514e-05,0.00010000000000000002,0.9875728189945221
3,42.0,8.817827877110849e-05,0.5060343267325907,0.706957974604198,0.9901059843609956,8.350365832901965e-05,9.999999999999995e-05,0.9947343795072465
4,11.0,7.574456470789644e-06,0.5412454940749523,0.7097803408449347,0.9666792807206228,7.544403069414977e-05,0.00010000000000000003,0.9827218976887789
5,16.0,2.1320199587113947e-07,0.5863011982014018,0.7133208326995373,0.9639967650310928,7.288192064368638e-05,0.00010000000000000003,0.9812986962497234
6,28.0,0.00031287669850242004,0.6502803683033854,0.7176665897880282,0.9826672882394193,7.640838734415669e-05,9.999999999999996e-05,0.9903295657464436
7,20.0,2.4766809948550855e-05,0.6868658511311021,0.7246382176876068,0.9616275215934766,6.802859086348221e-05,0.00010000000000000002,0.9790495872497559
8,14.0,1.0892558208539997e-06,0.7084267465516806,0.7244590180260795,0.953373702063581,6.56219198111559e-05,0.00010000000000000003,0.9748883971146175
9,28.0,0.0014669158317256268,0.7436897749901338,0.7263515357460294,0.9833554081608865,7.235460359964498e-05,9.999999999999996e-05,0.990410042660577
10,13.0,8.064455069755148e-05,0.7573343134265738,0.7313523567639865,0.9421334808679903,6.150043390013073e-05,0.00010000000000000003,0.9677852071248568
11,13.0,4.433481060436452e-06,0.7694135692682452,0.7327832763011639,0.9396417194526026,5.9613822418401596e-05,0.00010000000000000003,0.9668250955068148
12,41.0,0.08493323843719341,0.7994973280069747,0.7369437871909723,1.0172259183996535,7.627665413062735e-05,9.999999999999995e-05,1.0068969813788808
